subject,supergame,period,action,opponentAction
T2S3S06,18,15,D,D
T2S3S06,18,16,D,D
T2S3S06,18,17,D,D
T2S3S06,18,18,D,D
T2S3S06,18,19,D,D
T2S3S06,18,20,D,D
T2S3S06,18,21,D,D
T2S3S06,18,22,D,D
T2S3S06,18,23,D,D
T2S3S06,18,24,D,D
T2S3S06,18,25,D,D
T2S3S06,18,26,D,D
T2S3S06,18,27,D,D
T2S3S06,18,28,D,D
T2S3S06,18,29,D,D
T2S3S06,18,30,D,D
T2S3S06,18,31,D,D
T2S3S06,19,1,C,C
T2S3S06,19,2,D,C
T2S3S06,19,3,C,C
T2S3S06,19,4,D,C
T2S3S06,19,5,C,C
T2S3S06,19,6,D,C
T2S3S06,19,7,C,D
T2S3S06,19,8,D,D
T2S3S06,19,9,C,C
T2S3S06,19,10,D,D
T2S3S06,19,11,C,C
T2S3S06,19,12,D,C
T2S3S06,19,13,C,D
T2S3S06,19,14,D,C
T2S3S06,19,15,C,D
T2S3S06,19,16,D,C
T2S3S06,19,17,C,D
T2S3S06,19,18,C,D
T2S3S06,19,19,D,D
T2S3S06,19,20,C,D
T2S3S06,19,21,D,C
T2S3S06,19,22,D,D
T2S3S06,19,23,D,D
T2S3S06,19,24,D,D
T2S3S06,19,25,D,D
T2S3S06,19,26,D,D
T2S3S06,19,27,D,D
T2S3S06,20,1,C,C
T2S3S06,20,2,C,C
T2S3S06,20,3,C,D
T2S3S06,20,4,D,C
T2S3S06,20,5,C,C
T2S3S06,20,6,C,C
T2S3S06,20,7,C,C
T2S3S06,20,8,C,D
T2S3S06,20,9,C,D
T2S3S06,20,10,C,C
T2S3S06,20,11,D,D
T2S3S06,20,12,D,D
T2S3S06,21,1,C,C
T2S3S06,21,2,C,C
T2S3S06,21,3,C,D
T2S3S06,21,4,D,C
T2S3S06,21,5,C,D
T2S3S06,21,6,D,C
T2S3S06,21,7,D,D
T2S3S06,21,8,D,C
T2S3S06,21,9,D,D
T2S3S06,21,10,D,C
T2S3S06,21,11,D,D
T2S3S06,21,12,D,C
T2S3S06,21,13,D,D
T2S3S06,21,14,D,C
T2S3S06,21,15,D,D
T2S3S06,21,16,D,D
T2S3S06,21,17,D,D
T2S3S06,22,1,C,C
T2S3S06,22,2,C,D
T2S3S06,22,3,D,D
T2S3S06,23,1,C,D
T2S3S06,23,2,D,C
T2S3S06,23,3,D,C
T2S3S06,23,4,D,D
T2S3S06,24,1,C,C
T2S3S06,24,2,C,C
T2S3S06,24,3,C,D
T2S3S06,24,4,D,D
T2S3S06,24,5,D,D
T2S3S06,24,6,D,D
T2S3S06,24,7,D,D
T2S3S06,24,8,D,D
T2S3S06,25,1,C,C
T2S3S06,25,2,C,C
T2S3S06,25,3,C,D
T2S3S06,25,4,D,D
T2S3S06,25,5,D,C
T2S3S06,25,6,D,C
T2S3S06,25,7,D,D
T2S3S06,25,8,D,D
T2S3S06,25,9,D,D
T2S3S06,26,1,C,C
T2S3S06,26,2,C,C
T2S3S06,26,3,C,C
T2S3S06,26,4,C,C
T2S3S06,26,5,C,C
T2S3S06,26,6,C,C
T2S3S06,26,7,C,C
T2S3S06,26,8,C,C
T2S3S06,26,9,C,C
T2S3S06,26,10,C,C
T2S3S06,26,11,C,C
T2S3S06,26,12,C,C
T2S3S06,26,13,C,C
T2S3S06,26,14,C,C
T2S3S06,26,15,C,C
T2S3S06,26,16,D,C
T2S3S06,26,17,C,D
T2S3S06,26,18,D,C
T2S3S06,26,19,D,D
T2S3S06,26,20,D,D
T2S3S06,26,21,D,D
T2S3S06,26,22,D,D
T2S3S06,26,23,D,D
T2S3S06,26,24,D,D
T2S3S06,26,25,D,D
T2S3S06,26,26,D,D
T2S3S06,26,27,D,D
T2S3S06,26,28,D,D
T2S3S06,26,29,D,D
T2S3S06,26,30,D,D
T2S3S06,26,31,D,D
T2S3S06,27,1,C,C
T2S3S06,27,2,C,C
T2S3S06,27,3,C,C
T2S3S06,27,4,C,C
T2S3S06,27,5,C,C
T2S3S06,27,6,C,C
T2S3S06,27,7,C,C
T2S3S06,27,8,C,C
T2S3S06,27,9,D,C
T2S3S06,27,10,D,D
T2S3S06,27,11,D,D
T2S3S06,27,12,D,D
T2S3S06,27,13,D,D
T2S3S06,27,14,D,D
T2S3S06,27,15,D,D
T2S3S06,27,16,D,D
T2S3S06,27,17,D,D
T2S3S06,27,18,D,D
T2S3S06,27,19,D,D
T2S3S06,27,20,D,D
T2S3S06,27,21,D,D
T2S3S06,27,22,D,D
T2S3S06,27,23,D,D
T2S3S06,27,24,D,D
T2S3S06,27,25,D,D
T2S3S06,27,26,D,D
T2S3S06,27,27,D,D
T2S3S06,27,28,D,D
T2S3S06,27,29,D,D
T2S3S06,27,30,D,D
T2S3S06,27,31,D,D
T2S3S06,27,32,D,D
T2S3S06,27,33,D,D
T2S3S06,28,1,C,C
T2S3S06,28,2,C,C
T2S3S06,28,3,C,D
T2S3S06,28,4,D,C
T2S3S06,28,5,D,D
T2S3S06,28,6,D,D
T2S3S06,29,1,C,D
T2S3S06,29,2,D,D
T2S3S06,29,3,D,D
T2S3S06,29,4,D,D
T2S3S06,29,5,D,D
T2S3S06,29,6,D,D
T2S3S06,29,7,D,D
T2S3S06,29,8,D,D
T2S3S06,29,9,D,D
T2S3S06,29,10,D,D
T2S3S06,29,11,D,D
T2S3S06,29,12,D,D
T2S3S06,29,13,D,D
T2S3S06,29,14,D,D
T2S3S06,29,15,D,D
T2S3S06,29,16,D,D
T2S3S06,29,17,D,D
T2S3S06,29,18,D,D
T2S3S06,29,19,D,D
T2S3S06,29,20,D,D
T2S3S06,29,21,D,D
T2S3S06,29,22,D,D
T2S3S06,29,23,D,D
T2S3S06,30,1,C,D
T2S3S06,30,2,D,C
T2S3S06,30,3,D,C
T2S3S06,30,4,D,D
T2S3S06,30,5,D,D
T2S3S06,30,6,D,D
T2S3S06,30,7,D,D
T2S3S06,30,8,D,D
T2S3S06,30,9,D,D
T2S3S06,30,10,D,D
T2S3S06,30,11,D,D
T2S3S06,30,12,D,D
T2S3S06,30,13,D,D
T2S3S06,30,14,D,D
T2S3S06,30,15,D,D
T2S3S06,30,16,D,D
T2S3S06,30,17,D,D
T2S3S06,30,18,D,D
T2S3S06,30,19,D,D
T2S3S06,30,20,D,D
T2S3S06,30,21,D,D
T2S3S06,30,22,D,D
T2S3S06,31,1,C,D
T2S3S06,31,2,D,C
T2S3S06,31,3,D,D
T2S3S06,31,4,D,D
T2S3S06,31,5,D,D
T2S3S06,32,1,C,C
T2S3S06,32,2,C,C
T2S3S06,32,3,C,C
T2S3S06,32,4,C,C
T2S3S06,32,5,C,C
T2S3S06,32,6,C,C
T2S3S06,32,7,C,C
T2S3S06,32,8,C,C
T2S3S06,32,9,D,C
T2S3S06,32,10,D,D
T2S3S06,32,11,D,D
T2S3S06,32,12,D,D
T2S3S06,32,13,D,D
T2S3S06,32,14,D,D
T2S3S06,33,1,C,C
T2S3S06,33,2,C,C
T2S3S06,33,3,C,C
T2S3S06,33,4,C,C
T2S3S06,33,5,C,C
T2S3S06,33,6,C,C
T2S3S06,33,7,C,C
T2S3S06,33,8,C,C
T2S3S06,33,9,D,C
T2S3S06,33,10,D,D
T2S3S06,33,11,D,D
T2S3S06,33,12,D,D
T2S3S06,33,13,D,D
T2S3S06,33,14,D,D
T2S3S06,33,15,D,D
T2S3S06,33,16,D,D
T2S3S06,33,17,D,D
T2S3S06,33,18,D,D
T2S3S06,33,19,D,D
T2S3S06,33,20,D,D
T2S3S06,33,21,D,D
T2S3S06,33,22,D,D
T2S3S06,33,23,D,D
T2S3S06,33,24,D,D
T2S3S06,33,25,D,D
T2S3S06,33,26,D,D
T2S3S06,33,27,D,D
T2S3S06,33,28,D,D
T2S3S06,33,29,D,D
T2S3S06,33,30,D,D
T2S3S06,33,31,D,D
T2S3S06,33,32,D,D
T2S3S06,33,33,D,D
T2S3S06,33,34,D,D
T2S3S06,33,35,D,D
T2S3S06,33,36,D,D
T2S3S06,33,37,D,D
T2S3S06,33,38,D,D
T2S3S06,33,39,D,D
T2S3S06,33,40,D,D
T2S3S06,33,41,D,D
T2S3S06,33,42,D,D
T2S3S06,33,43,D,D
T2S3S06,33,44,D,D
T2S3S06,33,45,D,D
T2S3S06,33,46,D,D
T2S3S06,33,47,D,D
T2S3S06,33,48,D,D
T2S3S06,33,49,D,D
T2S3S06,33,50,D,D
T2S3S06,33,51,D,D
T2S3S06,33,52,D,D
T2S3S06,33,53,D,D
T2S3S06,33,54,D,D
T2S3S06,33,55,D,D
T2S3S06,33,56,D,D
T2S3S06,33,57,D,D
T2S3S06,33,58,D,D
T2S3S06,33,59,D,D
T2S3S06,33,60,D,D
T2S3S06,33,61,D,D
T2S3S06,33,62,D,D
T2S3S06,33,63,D,D
T2S3S06,33,64,D,D
T2S3S06,33,65,D,D
T2S3S06,33,66,D,D
T2S3S06,33,67,D,D
T2S3S06,33,68,D,D
T2S3S06,33,69,D,D
T2S3S06,33,70,D,D
T2S3S06,33,71,D,D
T2S3S06,33,72,D,D
T2S3S06,33,73,D,D
T2S3S06,33,74,D,D
T2S3S06,33,75,D,D
T2S3S06,33,76,D,D
T2S3S06,33,77,D,D
T2S3S06,33,78,D,D
T2S3S06,33,79,D,D
T2S3S06,33,80,D,D
T2S3S06,33,81,D,D
T2S3S06,33,82,D,D
T2S3S06,33,83,D,D
T2S3S06,33,84,D,D
T2S3S06,33,85,D,D
T2S3S06,33,86,D,D
T2S3S06,33,87,D,D
T2S3S06,33,88,D,D
T2S3S06,33,89,D,D
T2S3S06,33,90,D,D
T2S3S06,33,91,D,D
T2S3S06,33,92,D,D
T2S3S06,33,93,D,D
T2S3S06,33,94,D,D
T2S3S06,33,95,D,D
T2S3S06,33,96,D,D
T2S3S06,33,97,D,D
T2S3S06,34,1,C,C
T2S3S06,34,2,C,C
T2S3S06,34,3,C,C
T2S3S06,35,1,C,C
T2S3S06,35,2,C,C
T2S3S06,35,3,C,D
T2S3S06,35,4,D,C
T2S3S06,35,5,D,D
T2S3S06,35,6,D,D
T2S3S06,35,7,D,D
T2S3S06,35,8,D,D
T2S3S06,36,1,C,C
T2S3S06,36,2,C,C
T2S3S06,36,3,C,D
T2S3S06,37,1,C,D
T2S3S06,37,2,D,C
T2S3S06,37,3,D,D
T2S3S06,37,4,D,D
T2S3S06,37,5,D,D
T2S3S06,37,6,D,D
T2S3S06,37,7,D,D
T2S3S06,37,8,D,D
T2S3S06,37,9,D,D
T2S3S06,37,10,D,D
T2S3S06,37,11,D,D
T2S3S06,37,12,D,D
T2S3S06,37,13,D,D
T2S3S06,37,14,D,D
T2S3S06,37,15,D,D
T2S3S06,37,16,D,D
T2S3S06,37,17,D,D
T2S3S06,37,18,D,D
T2S3S06,37,19,D,D
T2S3S06,37,20,D,D
T2S3S06,37,21,D,D
T2S3S06,37,22,D,D
T2S3S06,37,23,D,D
T2S3S06,37,24,D,D
T2S3S06,37,25,D,D
T2S3S06,37,26,D,D
T2S3S06,37,27,D,D
T2S3S06,37,28,D,D
T2S3S06,37,29,D,D
T2S3S06,37,30,D,D
T2S3S06,37,31,D,D
T2S3S06,37,32,D,D
T2S3S06,37,33,D,D
T2S3S06,37,34,D,D
T2S3S06,37,35,D,D
T2S3S06,37,36,D,D
T2S3S06,37,37,D,D
T2S3S06,37,38,D,D
T2S3S06,37,39,D,D
T2S3S06,37,40,D,D
T2S3S06,37,41,D,D
T2S3S06,37,42,D,D
T2S3S06,37,43,D,D
T2S3S06,37,44,D,D
T2S3S06,37,45,D,D
T2S3S06,37,46,D,D
T2S3S06,37,47,D,D
T2S3S06,37,48,D,D
T2S3S06,37,49,D,D
T2S3S06,37,50,D,D
T2S3S06,37,51,D,D
T2S3S06,37,52,D,D
T2S3S06,37,53,D,D
T2S3S06,37,54,D,D
T2S3S06,37,55,D,D
T2S3S06,37,56,D,D
T2S3S06,37,57,D,D
T2S3S06,37,58,D,D
T2S3S06,37,59,D,D
T2S3S06,37,60,D,D
T2S3S06,37,61,D,D
T2S3S06,37,62,D,D
T2S3S06,37,63,D,D
T2S3S06,37,64,D,D
T2S3S06,37,65,D,D
T2S3S06,38,1,C,D
T2S3S06,38,2,D,C
T2S3S06,38,3,D,D
T2S3S06,38,4,D,D
T2S3S06,38,5,D,D
T2S3S06,38,6,D,D
T2S3S06,38,7,D,D
T2S3S06,38,8,D,D
T2S3S06,38,9,D,D
T2S3S06,38,10,D,D
T2S3S06,38,11,D,D
T2S3S06,38,12,D,D
T2S3S06,38,13,D,D
T2S3S06,38,14,D,D
T2S3S06,38,15,D,D
T2S3S06,38,16,D,D
T2S3S06,39,1,C,C
T2S3S06,39,2,C,C
T2S3S06,39,3,C,D
T2S3S06,39,4,D,C
T2S3S06,39,5,D,D
T2S3S06,39,6,D,D
T2S3S06,39,7,D,D
T2S3S06,39,8,D,D
T2S3S06,39,9,D,D
T2S3S06,39,10,D,D
T2S3S06,39,11,D,D
T2S3S06,39,12,D,D
T2S3S06,39,13,D,D
T2S3S06,39,14,D,D
T2S3S06,39,15,D,D
T2S3S06,39,16,D,D
T2S3S06,39,17,D,D
T2S3S06,39,18,D,D
T2S3S06,39,19,D,D
T2S3S06,39,20,D,D
T2S3S06,40,1,C,C
T2S3S06,40,2,C,C
T2S3S06,40,3,C,C
T2S3S06,40,4,C,C
T2S3S06,40,5,C,C
T2S3S06,41,1,C,C
T2S3S06,41,2,C,C
T2S3S06,41,3,C,D
T2S3S06,41,4,D,C
T2S3S06,41,5,D,D
T2S3S06,41,6,D,D
T2S3S06,41,7,D,D
T2S3S06,41,8,D,D
T2S3S06,41,9,D,D
T2S3S06,41,10,D,D
T2S3S06,41,11,D,D
T2S3S06,41,12,D,D
T2S3S06,41,13,D,D
T2S3S06,41,14,D,D
T2S3S06,41,15,D,D
T2S3S06,41,16,D,D
T2S3S06,41,17,D,D
T2S3S06,41,18,D,D
T2S3S06,41,19,D,D
T2S3S06,41,20,D,D
T2S3S06,41,21,D,D
T2S3S06,41,22,D,D
T2S3S06,41,23,D,D
T2S3S06,41,24,D,D
T2S3S06,41,25,D,D
T2S3S06,41,26,D,D
T2S3S06,41,27,D,D
T2S3S06,41,28,D,D
T2S3S06,41,29,D,D
T2S3S06,41,30,D,D
T2S3S06,41,31,D,D
T2S3S06,41,32,D,D
T2S3S06,41,33,D,D
T2S3S06,41,34,D,D
T2S3S06,41,35,D,D
T2S3S06,42,1,C,C
T2S3S06,42,2,C,C
T2S3S06,42,3,C,C
T2S3S06,42,4,C,C
T2S3S06,42,5,C,C
T2S3S06,42,6,C,C
T2S3S06,42,7,C,C
T2S3S06,42,8,C,C
T2S3S06,42,9,D,C
T2S3S06,42,10,D,D
T2S3S06,42,11,D,D
T2S3S06,42,12,D,D
T2S3S06,42,13,D,D
T2S3S06,42,14,D,D
T2S3S06,42,15,D,D
T2S3S06,42,16,D,D
T2S3S06,42,17,D,D
T2S3S06,42,18,D,D
T2S3S06,42,19,D,D
T2S3S06,42,20,D,D
T2S3S06,42,21,D,D
T2S3S06,42,22,D,D
T2S3S06,42,23,D,D
T2S3S06,42,24,D,D
T2S3S06,42,25,D,D
T2S3S06,42,26,D,D
T2S3S06,42,27,D,D
T2S3S06,42,28,D,D
T2S3S06,42,29,D,D
T2S3S06,42,30,D,D
T2S3S06,42,31,D,D
T2S3S06,42,32,D,D
T2S3S06,42,33,D,D
T2S3S06,42,34,D,D
T2S3S06,42,35,D,D
T2S3S06,42,36,D,D
T2S3S06,42,37,D,D
T2S3S06,42,38,D,D
T2S3S06,42,39,D,D
T2S3S06,42,40,D,D
T2S3S06,42,41,D,D
T2S3S06,43,1,C,D
T2S3S06,43,2,D,D
T2S3S06,43,3,D,D
T2S3S06,43,4,D,D
T2S3S06,43,5,D,D
T2S3S06,43,6,D,D
T2S3S06,43,7,D,D
T2S3S06,43,8,D,D
T2S3S06,43,9,D,D
T2S3S06,43,10,D,D
T2S3S06,43,11,D,D
T2S3S06,43,12,D,D
T2S3S06,43,13,D,D
T2S3S06,43,14,D,D
T2S3S06,43,15,D,D
T2S3S06,43,16,D,D
T2S3S06,43,17,D,D
T2S3S06,43,18,D,D
T2S3S06,43,19,D,D
T2S3S06,43,20,D,D
T2S3S06,43,21,D,D
T2S3S06,43,22,D,D
T2S3S06,43,23,D,D
T2S3S06,43,24,D,D
T2S3S06,43,25,D,D
T2S3S06,43,26,D,D
T2S3S06,43,27,D,D
T2S3S06,43,28,D,D
T2S3S06,43,29,D,D
T2S3S06,43,30,D,D
T2S3S06,43,31,D,D
T2S3S06,43,32,D,D
T2S3S06,43,33,D,D
T2S3S06,43,34,D,D
T2S3S06,43,35,D,D
T2S3S06,44,1,C,D
T2S3S06,44,2,D,C
T2S3S06,44,3,D,C
T2S3S06,44,4,D,D
T2S3S06,44,5,D,D
T2S3S06,44,6,D,D
T2S3S06,44,7,D,D
T2S3S06,44,8,D,D
T2S3S06,45,1,C,C
T2S3S06,45,2,C,C
T2S3S06,45,3,C,C
T2S3S06,45,4,C,C
T2S3S06,45,5,C,C
T2S3S06,45,6,C,C
T2S3S06,45,7,C,C
T2S3S06,46,1,C,C
T2S3S06,46,2,C,C
T2S3S06,46,3,C,C
T2S3S06,46,4,C,C
T2S3S06,46,5,C,C
T2S3S06,46,6,C,C
T2S3S06,46,7,C,C
T2S3S06,46,8,C,C
T2S3S06,46,9,D,C
T2S3S06,46,10,D,D
T2S3S06,46,11,D,D
T2S3S06,46,12,D,D
T2S3S06,46,13,D,D
T2S3S06,46,14,D,D
T2S3S06,46,15,D,D
T2S3S06,46,16,D,D
T2S3S06,46,17,D,D
T2S3S06,46,18,D,D
T2S3S06,46,19,D,D
T2S3S06,46,20,D,D
T2S3S06,46,21,D,D
T2S3S06,46,22,D,D
T2S3S06,46,23,D,D
T2S3S06,46,24,D,D
T2S3S06,46,25,D,D
T2S3S06,46,26,D,D
T2S3S06,46,27,D,D
T2S3S06,46,28,D,D
T2S3S06,46,29,D,D
T2S3S06,46,30,D,D
T2S3S06,46,31,D,D
T2S3S06,46,32,D,D
T2S3S06,46,33,D,D
T2S3S06,46,34,D,D
T2S3S06,46,35,D,D
T2S3S06,46,36,D,D
T2S3S06,46,37,D,D
T2S3S06,46,38,D,D
T2S3S06,46,39,D,D
T2S3S06,46,40,D,D
T2S3S06,46,41,D,D
T2S3S06,46,42,D,D
T2S3S06,46,43,D,D
T2S3S06,46,44,D,D
T2S3S06,46,45,D,D
T2S3S06,46,46,D,D
T2S3S06,46,47,D,D
T2S3S06,46,48,D,D
T2S3S06,46,49,D,D
T2S3S06,46,50,D,D
T2S3S06,46,51,D,D
T2S3S06,46,52,D,D
T2S3S06,47,1,C,C
T2S3S06,47,2,C,C
T2S3S06,47,3,C,C
T2S3S06,47,4,C,C
T2S3S06,47,5,C,C
T2S3S06,47,6,C,C
T2S3S06,47,7,C,C
T2S3S06,47,8,C,C
T2S3S06,47,9,D,C
T2S3S06,47,10,D,D
T2S3S06,47,11,D,D
T2S3S06,47,12,D,D
T2S3S06,47,13,D,D
T2S3S06,47,14,D,D
T2S3S06,47,15,D,D
T2S3S06,47,16,D,D
T2S3S06,47,17,D,D
T2S3S06,47,18,D,D
T2S3S06,47,19,D,D
T2S3S06,47,20,D,D
T2S3S06,47,21,D,D
T2S3S06,47,22,D,D
T2S3S06,47,23,D,D
T2S3S06,48,1,C,D
T2S3S06,48,2,D,C
T2S3S06,48,3,D,C
T2S3S06,48,4,D,D
T2S3S06,48,5,D,D
T2S3S06,48,6,D,D
T2S3S06,48,7,D,D
T2S3S06,48,8,D,D
T2S3S06,48,9,D,D
T2S3S06,48,10,D,D
T2S3S06,48,11,D,D
T2S3S06,48,12,D,D
T2S3S06,48,13,D,D
T2S3S06,48,14,D,D
T2S3S06,48,15,D,D
T2S3S06,48,16,D,D
T2S3S06,48,17,D,D
T2S3S06,48,18,D,D
T2S3S06,49,1,C,C
T2S3S06,49,2,C,C
T2S3S06,49,3,C,C
T2S3S06,49,4,C,C
T2S3S06,49,5,C,C
T2S3S06,49,6,C,C
T2S3S06,49,7,C,C
T2S3S06,49,8,C,C
T2S3S06,49,9,D,C
T2S3S06,49,10,D,D
T2S3S06,49,11,D,D
T2S3S06,49,12,D,D
T2S3S06,49,13,D,D
T2S3S06,49,14,D,D
T2S3S06,49,15,D,D
T2S3S06,49,16,D,D
T2S3S06,49,17,D,D
T2S3S06,49,18,D,D
T2S3S06,49,19,D,D
T2S3S06,49,20,D,D
T2S3S06,49,21,D,D
T2S3S06,49,22,D,D
T2S3S06,49,23,D,D
T2S3S06,49,24,D,D
T2S3S06,49,25,D,D
T2S3S06,49,26,D,D
T2S3S06,49,27,D,D
T2S3S06,49,28,D,D
T2S3S06,49,29,D,D
T2S3S06,50,1,C,C
T2S3S06,50,2,C,C
T2S3S06,50,3,C,C
T2S3S06,50,4,C,C
T2S3S06,50,5,C,C
T2S3S06,50,6,C,C
T2S3S06,50,7,C,C
T2S3S06,51,1,C,D
T2S3S06,52,1,C,C
T2S3S06,52,2,C,C
T2S3S06,52,3,C,C
T2S3S06,52,4,C,C
T2S3S06,52,5,C,D
T2S3S06,52,6,D,C
T2S3S06,52,7,D,C
T2S3S06,52,8,D,C
T2S3S06,52,9,D,D
T2S3S06,52,10,D,C
T2S3S06,52,11,D,C
T2S3S06,52,12,D,C
T2S3S06,52,13,D,D
T2S3S06,52,14,D,C
T2S3S06,52,15,D,C
T2S3S06,52,16,D,C
T2S3S06,52,17,D,D
T2S3S06,52,18,D,C
T2S3S06,52,19,D,C
T2S3S06,52,20,D,C
T2S3S06,52,21,D,D
T2S3S06,52,22,D,C
T2S3S06,52,23,D,C
T2S3S06,52,24,D,C
T2S3S06,52,25,D,D
T2S3S06,52,26,D,C
T2S3S06,52,27,D,C
T2S3S06,52,28,D,C
T2S3S06,52,29,D,D
T2S3S06,52,30,D,C
T2S3S06,52,31,D,C
T2S3S06,52,32,D,C
T2S3S06,52,33,D,D
T2S3S06,52,34,D,C
T2S3S06,52,35,D,C
T2S3S06,52,36,D,C
T2S3S06,52,37,D,D
T2S3S06,52,38,D,C
T2S3S06,52,39,D,C
T2S3S06,52,40,D,C
T2S3S06,52,41,D,D
T2S3S06,52,42,D,C
T2S3S06,52,43,D,C
T2S3S06,52,44,D,C
T2S3S06,52,45,D,D
T2S3S06,52,46,D,C
T2S3S06,52,47,D,C
T2S3S06,52,48,D,C
T2S3S06,53,1,C,D
T2S3S06,53,2,D,C
T2S3S06,53,3,D,D
T2S3S06,53,4,D,D
T2S3S06,53,5,D,D
T2S3S06,53,6,D,D
T2S3S06,53,7,D,D
T2S3S06,53,8,D,D
T2S3S06,53,9,D,D
T2S3S06,53,10,D,D
T2S3S06,53,11,D,D
T2S3S06,53,12,D,D
T2S3S06,53,13,D,D
T2S3S06,53,14,D,D
T2S3S06,53,15,D,D
T2S3S06,53,16,D,D
T2S3S06,53,17,D,D
T2S3S06,53,18,D,D
T2S3S06,53,19,D,D
T2S3S06,53,20,D,D
T2S3S06,54,1,C,C
T2S3S06,54,2,C,C
T2S3S06,54,3,C,C
T2S3S06,54,4,C,C
T2S3S06,54,5,C,C
T2S3S06,54,6,C,C
T2S3S06,54,7,C,C
T2S3S06,54,8,C,C
T2S3S06,54,9,D,C
T2S3S06,54,10,D,D
T2S3S06,54,11,D,D
T2S3S06,54,12,D,D
T2S3S06,54,13,D,D
T2S3S06,54,14,D,D
T2S3S06,54,15,D,D
T2S3S06,54,16,D,D
T2S3S06,54,17,D,D
T2S3S06,54,18,D,D
T2S3S06,54,19,D,D
T2S3S06,54,20,D,D
T2S3S06,54,21,D,D
T2S3S06,54,22,D,D
T2S3S06,54,23,D,D
T2S3S06,54,24,D,D
T2S3S06,54,25,D,D
T2S3S06,54,26,D,D
T2S3S06,54,27,D,D
T2S3S06,54,28,D,D
T2S3S06,55,1,C,C
T2S3S06,55,2,C,C
T2S3S06,55,3,C,C
T2S3S06,55,4,C,C
T2S3S06,55,5,C,C
T2S3S06,55,6,C,C
T2S3S06,55,7,C,C
T2S3S06,55,8,C,C
T2S3S06,55,9,D,C
T2S3S06,55,10,D,D
T2S3S06,55,11,D,D
T2S3S06,55,12,D,D
T2S3S06,55,13,D,D
T2S3S06,55,14,D,D
T2S3S06,55,15,D,D
T2S3S06,55,16,D,D
T2S3S06,56,1,C,C
T2S3S06,56,2,C,C
T2S3S06,56,3,C,C
T2S3S06,56,4,C,C
T2S3S06,56,5,C,C
T2S3S06,56,6,C,C
T2S3S06,56,7,C,C
T2S3S06,57,1,C,D
T2S3S06,57,2,D,D
T2S3S06,58,1,C,C
T2S3S06,58,2,C,C
T2S3S06,58,3,C,C
T2S3S06,58,4,C,C
T2S3S06,58,5,C,C
T2S3S06,58,6,C,C
T2S3S06,58,7,C,C
T2S3S06,58,8,C,C
T2S3S06,58,9,D,C
T2S3S06,58,10,D,D
T2S3S06,58,11,D,D
T2S3S06,58,12,D,D
T2S3S06,59,1,C,C
T2S3S06,60,1,C,D
T2S3S06,60,2,D,C
T2S3S06,60,3,D,C
T2S3S06,60,4,D,D
T2S3S06,60,5,D,D
T2S3S06,60,6,D,D
T2S3S06,60,7,D,D
T2S3S06,60,8,D,D
T2S3S08,1,1,C,C
T2S3S08,1,2,D,C
T2S3S08,1,3,C,D
T2S3S08,1,4,D,D
T2S3S08,1,5,D,D
T2S3S08,1,6,C,D
T2S3S08,1,7,D,C
T2S3S08,1,8,D,C
T2S3S08,1,9,C,C
T2S3S08,1,10,D,C
T2S3S08,2,1,D,D
T2S3S08,2,2,C,D
T2S3S08,2,3,D,D
T2S3S08,2,4,D,D
T2S3S08,2,5,D,D
T2S3S08,2,6,D,D
T2S3S08,2,7,C,D
T2S3S08,2,8,D,D
T2S3S08,2,9,D,D
T2S3S08,2,10,D,C
T2S3S08,2,11,D,D
T2S3S08,2,12,C,C
T2S3S08,2,13,D,D
T2S3S08,2,14,D,D
T2S3S08,2,15,D,D
T2S3S08,2,16,D,C
T2S3S08,2,17,D,D
T2S3S08,2,18,C,D
T2S3S08,2,19,D,D
T2S3S08,2,20,D,C
T2S3S08,2,21,D,D
T2S3S08,2,22,C,D
T2S3S08,2,23,D,D
T2S3S08,2,24,D,D
T2S3S08,2,25,D,D
T2S3S08,2,26,D,D
T2S3S08,2,27,D,D
T2S3S08,2,28,D,D
T2S3S08,2,29,C,D
T2S3S08,2,30,D,D
T2S3S08,2,31,D,D
T2S3S08,2,32,D,C
T2S3S08,2,33,D,D
T2S3S08,2,34,D,D
T2S3S08,2,35,D,D
T2S3S08,2,36,D,D
T2S3S08,2,37,D,D
T2S3S08,2,38,D,D
T2S3S08,2,39,D,D
T2S3S08,2,40,D,D
T2S3S08,2,41,D,D
T2S3S08,2,42,D,D
T2S3S08,2,43,D,D
T2S3S08,2,44,D,D
T2S3S08,2,45,D,D
T2S3S08,2,46,D,D
T2S3S08,2,47,D,D
T2S3S08,2,48,D,D
T2S3S08,2,49,D,D
T2S3S08,2,50,D,D
T2S3S08,2,51,D,D
T2S3S08,2,52,D,D
T2S3S08,2,53,D,D
T2S3S08,2,54,D,D
T2S3S08,2,55,D,D
T2S3S08,3,1,D,D
T2S3S08,3,2,D,D
T2S3S08,3,3,D,D
T2S3S08,3,4,D,D
T2S3S08,3,5,D,D
T2S3S08,3,6,D,D
T2S3S08,3,7,D,C
T2S3S08,3,8,D,C
T2S3S08,3,9,D,C
T2S3S08,3,10,D,C
T2S3S08,3,11,D,D
T2S3S08,3,12,D,D
T2S3S08,3,13,D,D
T2S3S08,3,14,D,D
T2S3S08,3,15,D,D
T2S3S08,4,1,D,D
T2S3S08,5,1,C,D
T2S3S08,5,2,D,C
T2S3S08,5,3,D,C
T2S3S08,5,4,D,C
T2S3S08,5,5,D,D
